TransactionID,CustomerSegment,TransactionDate,Items
1074,Student,2025-07-17,"Chips,Tomato Sauce,Toothpaste"
1075,Family,2025-08-02,"Biscuits,Bread,Chips,Diapers,Eggs,Milk,Soda"
1076,Student,2025-07-27,"Biscuits,Cereal,Soda"
1077,Family,2025-05-16,"Baby Wipes,Chips,Diapers,Eggs,Juice,Soda"
1078,Student,2025-01-06,"Bread,Chips,Eggs,Pasta,Rice"
1079,Student,2025-02-21,"Bread,Butter,Milk,Pasta,Tomato Sauce"
1080,Family,2025-02-16,"Chocolate,Diapers,Ice Cream,Juice,Milk"
1081,Family,2025-07-20,"Bread,Cereal,Cheese,Eggs,Milk"
1082,Family,2025-08-15,"Apple,Coffee,Milk,Tea,Tomato Sauce"
1083,Student,2025-12-24,"Apple,Chicken,Chips,Onion,Rice"
1084,Student,2025-08-09,"Cereal,Milk,Pasta"
1085,Student,2025-09-18,"Bread,Chicken,Pasta"
1086,Household,2025-03-30,"Bread,Butter,Milk,Potato,Soap"
1087,Student,2025-01-05,"Butter,Chips,Jam,Soda,Water"
1088,Student,2025-07-22,"Chips,Diapers,Pasta,Soda,Tomato Sauce,Yogurt"
1089,Family,2025-01-26,"Baby Wipes,Cheese,Juice,Milk,Pasta,Tomato Sauce"
1090,Healthy,2025-11-07,"Apple,Biscuits,Chips,Honey,Sugar,Tea,Yogurt"
1091,Healthy,2025-10-22,"Biscuits,Bread,Fish,Potato"
1092,Household,2025-03-12,"Olive Oil,Shampoo,Tissues"
1093,Healthy,2025-08-24,"Bread,Eggs,Milk,Rice,Yogurt"
1094,Family,2025-06-19,"Baby Wipes,Cereal,Eggs,Honey,Juice,Tea"
1095,Healthy,2025-01-29,"Fish,Olive Oil,Orange,Shampoo,Soap,Toothpaste"
1096,Healthy,2025-09-23,"Apple,Detergent,Jam,Orange"
1097,Household,2025-03-22,"Bread,Butter,Milk,Soap,Toothpaste"
1098,Student,2025-07-26,"Bread,Eggs,Milk"
1099,Student,2025-05-02,"Biscuits,Chips,Detergent,Soda"
1100,Healthy,2025-12-30,"Apple,Chocolate,Pasta,Sugar"
1101,Family,2025-06-13,"Biscuits,Cereal,Coffee,Juice,Milk,Sugar"
1102,Family,2025-06-14,"Bread,Chicken,Diapers,Juice,Onion,Rice"
1103,Student,2025-09-14,"Rice,Soda,Sugar"
1104,Household,2025-04-14,"Bread,Eggs,Onion,Pasta,Tea"
1105,Student,2025-02-06,"Bread,Eggs,Honey,Milk,Water"
1106,Healthy,2025-07-18,"Apple,Banana,Cereal,Chocolate,Honey,Milk,Tea"
1107,Student,2025-05-17,"Biscuits,Juice,Pasta,Tomato Sauce,Yogurt"
1108,Family,2025-06-07,"Bread,Cereal,Juice,Milk,Tea"
1109,Family,2025-12-23,"Baby Wipes,Coffee,Diapers,Soap,Soda"
1110,Family,2025-12-25,"Beef,Bread,Butter,Eggs,Jam,Juice"
1111,Family,2025-06-14,"Bread,Diapers,Eggs,Shampoo,Soap,Toothpaste"
1112,Household,2025-07-02,"Butter,Chips,Jam"
1113,Healthy,2025-02-11,"Banana,Cheese,Fish,Milk,Water"
1114,Student,2025-05-19,"Bread,Butter,Chips,Milk,Pasta,Tissues,Water"
1115,Family,2025-10-13,"Bread,Butter,Cereal,Eggs,Milk"
1116,Family,2025-09-28,"Cereal,Chocolate,Diapers,Ice Cream,Jam,Juice,Milk"
1117,Household,2025-12-30,"Butter,Cheese,Ice Cream,Soap"
1118,Healthy,2025-09-05,"Baby Wipes,Banana,Chips,Diapers,Orange,Tissues"
1119,Healthy,2025-12-11,"Chips,Fish,Honey,Soda,Tea,Water"
1120,Family,2025-05-20,"Baby Wipes,Bread,Diapers,Fish,Juice,Milk"
1121,Family,2025-04-27,"Ice Cream,Juice,Pasta,Shampoo,Tea"
1122,Family,2025-08-26,"Cheese,Diapers,Milk,Pasta,Tomato Sauce"
1123,Family,2025-04-21,"Biscuits,Bread,Diapers,Sugar,Tea"
1124,Healthy,2025-04-17,"Fish,Milk,Soda,Tea"
1125,Household,2025-01-04,"Shampoo,Tea,Toothpaste,Water"
1126,Healthy,2025-01-06,"Banana,Bread,Ice Cream,Water"
1127,Student,2025-05-30,"Chicken,Chips,Onion,Rice,Soda,Water"
1128,Family,2025-12-26,"Cereal,Chips,Milk,Potato,Toothpaste"
1129,Family,2025-09-03,"Bread,Chips,Milk,Soap,Soda,Tissues,Toothpaste"
1130,Family,2025-11-28,"Banana,Coffee,Juice,Tea,Tomato Sauce"
1131,Healthy,2025-07-26,"Beef,Orange,Shampoo,Soap,Water,Yogurt"
1132,Healthy,2025-11-07,"Baby Wipes,Banana,Chips,Orange,Soda"
1133,Healthy,2025-08-11,"Banana,Bread,Chocolate,Milk,Soap"
1134,Family,2025-02-27,"Baby Wipes,Banana,Bread,Chicken,Milk"
1135,Household,2025-10-02,"Bread,Butter,Milk,Shampoo,Toothpaste"
1136,Household,2025-10-02,"Chips,Soap,Tissues,Toothpaste"
1137,Healthy,2025-08-26,"Apple,Butter,Diapers,Fish,Ice Cream,Yogurt"
1138,Household,2025-05-05,"Chips,Detergent,Honey,Rice,Soap,Toothpaste"
1139,Family,2025-03-25,"Baby Wipes,Cereal,Diapers,Eggs,Yogurt"
1140,Household,2025-07-29,"Cereal,Milk,Soda,Tissues"
1141,Healthy,2025-10-27,"Banana,Biscuits,Jam,Water"
1142,Family,2025-09-05,"Baby Wipes,Diapers,Milk,Onion,Tissues"
1143,Household,2025-02-09,"Chips,Chocolate,Coffee,Detergent,Ice Cream,Milk,Soda"
1144,Student,2025-01-27,"Butter,Chocolate,Soda"
1145,Family,2025-12-13,"Baby Wipes,Bread,Diapers,Eggs,Juice,Tomato Sauce"
1146,Household,2025-11-26,"Bread,Tissues,Toothpaste"
1147,Household,2025-10-07,"Apple,Milk,Pasta,Shampoo,Tomato Sauce"
1148,Student,2025-05-19,"Chips,Chocolate,Soda,Water"
1149,Family,2025-10-05,"Bread,Butter,Eggs,Ice Cream,Jam,Juice,Soap"
1150,Student,2025-12-17,"Cereal,Milk,Soda,Water"
1151,Household,2025-12-14,"Orange,Shampoo,Soap"
1152,Healthy,2025-03-07,"Bread,Coffee,Orange,Sugar"
1153,Healthy,2025-12-02,"Chicken,Fish,Rice,Yogurt"
1154,Healthy,2025-03-08,"Apple,Banana,Milk,Water,Yogurt"
1155,Family,2025-12-26,"Baby Wipes,Bread,Chicken,Milk,Onion,Rice,Water"
1156,Student,2025-04-18,"Cheese,Chocolate,Coffee,Honey,Pasta,Tomato Sauce,Water"
1157,Student,2025-01-19,"Biscuits,Sugar,Tea,Water"
1158,Student,2025-10-31,"Apple,Beef,Chocolate,Honey,Pasta,Shampoo,Water"
1159,Family,2025-12-07,"Baby Wipes,Bread,Eggs,Juice,Milk,Orange,Pasta,Soda"
1160,Household,2025-06-18,"Cereal,Cheese,Ice Cream"
1161,Household,2025-10-11,"Chicken,Ice Cream,Onion,Soda"
1162,Student,2025-07-07,"Biscuits,Chocolate,Coffee,Pasta,Sugar"
1163,Student,2025-10-17,"Honey,Onion,Tea"
1164,Student,2025-12-22,"Biscuits,Chips,Chocolate,Coffee,Soda,Sugar"
1165,Healthy,2025-08-11,"Baby Wipes,Banana,Onion,Water"
1166,Student,2025-01-08,"Chips,Ice Cream,Juice,Pasta,Soda"
1167,Household,2025-01-10,"Chips,Pasta,Shampoo,Soap,Soda,Toothpaste"
1168,Family,2025-10-21,"Bread,Butter,Cereal,Chips,Eggs,Juice,Milk"
1169,Healthy,2025-08-09,"Banana,Bread,Eggs,Milk"
1170,Student,2025-12-30,"Chicken,Honey,Onion,Rice,Tomato Sauce"
1171,Family,2025-10-28,"Baby Wipes,Cereal,Chips,Chocolate,Diapers"
1172,Healthy,2025-06-23,"Apple,Banana,Fish,Orange,Yogurt"
1173,Family,2025-01-13,"Biscuits,Coffee,Honey,Sugar,Tea,Toothpaste"
1174,Student,2025-05-06,"Baby Wipes,Bread,Butter,Diapers"
1175,Family,2025-04-07,"Baby Wipes,Cereal,Milk,Pasta,Water"
1176,Student,2025-09-07,"Cereal,Chips,Coffee,Soda,Water"
1177,Family,2025-05-05,"Cereal,Chocolate,Juice,Orange,Sugar"
1178,Household,2025-09-07,"Beef,Eggs,Onion"
1179,Healthy,2025-02-19,"Banana,Detergent,Onion,Orange,Rice,Yogurt"
1180,Student,2025-04-06,"Apple,Butter,Chips,Tomato Sauce"
1181,Family,2025-01-02,"Cereal,Juice,Milk,Shampoo,Soap,Toothpaste"
1182,Household,2025-01-28,"Chicken,Onion,Rice,Shampoo,Soda"
1183,Student,2025-07-03,"Biscuits,Cereal,Coffee,Pasta,Soda"
1184,Family,2025-04-03,"Biscuits,Bread,Cereal,Milk,Onion,Pasta,Potato,Soap,Sugar,Tea"
1185,Student,2025-07-01,"Beef,Chicken,Chips,Chocolate,Shampoo"
1186,Family,2025-05-12,"Chicken,Coffee,Detergent,Pasta,Rice"
1187,Family,2025-08-02,"Baby Wipes,Bread,Butter,Cereal,Chicken,Juice,Milk,Onion,Rice,Tea"
1188,Student,2025-10-19,"Chicken,Chocolate,Rice,Sugar,Water"
1189,Student,2025-09-04,"Bread,Milk,Pasta"
1190,Family,2025-11-07,"Baby Wipes,Biscuits,Cereal,Juice,Milk"
1191,Household,2025-08-18,"Baby Wipes,Diapers,Pasta,Soap,Tissues"
1192,Household,2025-06-14,"Bread,Butter,Chocolate,Jam,Milk,Rice,Soap"
1193,Family,2025-01-27,"Diapers,Juice,Onion,Shampoo,Soap,Toothpaste"
1194,Family,2025-03-04,"Cereal,Honey,Juice,Shampoo,Soap,Toothpaste"
1195,Household,2025-04-20,"Bread,Pasta,Soda"
1196,Household,2025-10-07,"Banana,Shampoo,Soap,Toothpaste"
1197,Household,2025-07-12,"Detergent,Soap,Water"
1198,Student,2025-12-15,"Chips,Chocolate,Ice Cream,Pasta,Soda"
1199,Student,2025-04-24,"Biscuits,Bread,Chocolate,Eggs,Milk"
1200,Healthy,2025-12-26,"Cheese,Fish,Jam,Shampoo,Toothpaste"
1201,Family,2025-03-06,"Baby Wipes,Cereal,Eggs,Milk,Orange"
1202,Healthy,2025-12-02,"Banana,Bread,Diapers,Milk"
1203,Student,2025-04-27,"Chips,Pasta,Soda"
1204,Student,2025-09-24,"Baby Wipes,Cereal,Chocolate,Milk,Pasta"
1205,Student,2025-08-02,"Apple,Chips,Pasta"
1206,Student,2025-07-04,"Baby Wipes,Chocolate,Diapers,Milk,Pasta"
1207,Student,2025-04-01,"Baby Wipes,Diapers,Water"
1208,Household,2025-03-05,"Baby Wipes,Detergent,Pasta"
1209,Healthy,2025-07-06,"Apple,Fish,Orange,Rice"
1210,Healthy,2025-06-28,"Banana,Fish,Juice,Water"
1211,Healthy,2025-02-15,"Apple,Jam,Olive Oil,Shampoo,Soap,Toothpaste"
1212,Student,2025-03-07,"Banana,Cereal,Chips,Toothpaste,Water"
1213,Family,2025-08-10,"Apple,Cereal,Eggs,Milk,Soap,Soda,Toothpaste"
1214,Family,2025-05-10,"Baby Wipes,Biscuits,Bread,Coffee,Diapers,Eggs,Milk,Sugar"
1215,Household,2025-02-26,"Baby Wipes,Diapers,Tea"
1216,Family,2025-03-26,"Bread,Cereal,Cheese,Chicken,Diapers,Pasta,Tomato Sauce,Toothpaste"
1217,Family,2025-03-10,"Apple,Baby Wipes,Biscuits,Coffee,Eggs,Sugar"
1218,Family,2025-08-22,"Chips,Diapers,Juice,Soda,Yogurt"
1219,Family,2025-05-26,"Beef,Chocolate,Milk,Orange,Soap"
1220,Family,2025-02-01,"Chocolate,Juice,Milk,Orange,Potato"
1221,Student,2025-02-04,"Bread,Chocolate,Tomato Sauce"
1222,Healthy,2025-12-23,"Apple,Cereal,Chips,Chocolate,Detergent,Jam,Soda,Yogurt"
1223,Student,2025-04-27,"Chips,Chocolate,Honey,Soda,Tea,Water"
1224,Student,2025-08-09,"Biscuits,Bread,Butter,Chocolate,Coffee,Jam,Onion"
1225,Household,2025-03-24,"Chips,Tissues,Water"
1226,Family,2025-03-16,"Cereal,Juice,Milk,Tomato Sauce,Toothpaste"
1227,Student,2025-08-31,"Cereal,Milk,Pasta"
1228,Student,2025-08-14,"Bread,Chicken,Chips,Honey,Pasta"
1229,Healthy,2025-02-19,"Apple,Cheese,Pasta,Rice,Tomato Sauce"
1230,Student,2025-12-19,"Apple,Cereal,Milk,Pasta,Soda,Water"
1231,Household,2025-08-06,"Chips,Pasta,Soda"
1232,Student,2025-02-05,"Soap,Tomato Sauce,Yogurt"
1233,Healthy,2025-05-10,"Biscuits,Detergent,Sugar,Tea,Yogurt"
1234,Household,2025-10-20,"Chicken,Milk,Toothpaste"
1235,Student,2025-01-04,"Chocolate,Pasta,Shampoo,Sugar"
1236,Family,2025-04-30,"Cereal,Chicken,Coffee,Eggs,Juice,Onion,Rice,Soap"
1237,Family,2025-02-28,"Beef,Bread,Cereal,Detergent,Milk"
1238,Household,2025-06-09,"Detergent,Honey,Shampoo,Soap,Tea"
1239,Household,2025-05-15,"Bread,Butter,Detergent,Milk,Soap,Tissues"
1240,Student,2025-09-26,"Butter,Chocolate,Eggs,Milk,Pasta,Soda,Tomato Sauce"
1241,Family,2025-08-24,"Bread,Chips,Juice,Milk,Water"
1242,Household,2025-04-24,"Cheese,Milk,Pasta,Tomato Sauce"
1243,Family,2025-07-16,"Baby Wipes,Bread,Cereal,Chips,Juice,Milk"
1244,Student,2025-12-20,"Bread,Butter,Milk,Pasta,Tomato Sauce"
1245,Healthy,2025-12-15,"Beef,Detergent,Rice,Sugar"
1246,Student,2025-01-07,"Chocolate,Coffee,Tomato Sauce,Toothpaste,Water"
1247,Family,2025-06-28,"Baby Wipes,Butter,Chocolate,Milk,Onion"
1248,Family,2025-07-22,"Bread,Butter,Diapers,Eggs,Juice,Milk"
1249,Family,2025-04-10,"Biscuits,Coffee,Diapers,Eggs,Juice,Soda,Sugar"
1250,Family,2025-05-06,"Baby Wipes,Bread,Butter,Cereal,Milk,Rice"
1251,Student,2025-10-09,"Butter,Chips,Jam,Juice,Tomato Sauce,Water"
1252,Family,2025-03-03,"Eggs,Milk,Onion,Orange,Sugar"
1253,Student,2025-09-11,"Baby Wipes,Bread,Butter,Diapers,Jam,Pasta"
1254,Student,2025-07-30,"Baby Wipes,Chocolate,Diapers,Sugar"
1255,Family,2025-09-06,"Baby Wipes,Chicken,Juice,Pasta,Sugar"
1256,Family,2025-10-21,"Baby Wipes,Biscuits,Bread,Juice,Sugar,Tea"
1257,Family,2025-02-14,"Banana,Biscuits,Cereal,Juice,Milk"
1258,Household,2025-03-19,"Bread,Butter,Shampoo,Soap,Tissues"
1259,Household,2025-09-01,"Cereal,Shampoo,Tissues"
1260,Healthy,2025-04-10,"Bread,Cheese,Eggs,Ice Cream"
1261,Household,2025-03-17,"Butter,Jam,Shampoo"
1262,Healthy,2025-05-27,"Banana,Honey,Tea,Yogurt"
1263,Household,2025-08-19,"Cheese,Juice,Tissues"
1264,Family,2025-07-23,"Banana,Cereal,Chicken,Coffee,Eggs,Juice,Onion"
1265,Family,2025-05-29,"Bread,Cereal,Cheese,Eggs,Honey,Potato,Yogurt"
1266,Family,2025-07-28,"Bread,Butter,Cheese,Diapers,Soda"
1267,Family,2025-06-17,"Baby Wipes,Beef,Bread,Eggs,Rice"
1268,Family,2025-12-25,"Bread,Cereal,Juice,Milk,Water"
1269,Family,2025-04-05,"Coffee,Diapers,Eggs,Milk,Potato,Rice"
1270,Family,2025-01-17,"Bread,Butter,Chips,Diapers,Onion,Soda"
1271,Family,2025-06-13,"Cereal,Diapers,Eggs,Jam,Pasta"
1272,Household,2025-10-27,"Cereal,Shampoo,Tissues"
1273,Household,2025-08-18,"Chips,Pasta,Shampoo,Soap,Soda"
1274,Family,2025-08-18,"Bread,Chocolate,Eggs,Ice Cream,Milk,Tomato Sauce"
1275,Family,2025-06-26,"Cheese,Milk,Soap,Sugar,Tissues"
1276,Student,2025-11-01,"Chicken,Chips,Milk,Onion,Rice,Water"
1277,Student,2025-10-26,"Cheese,Pasta,Tomato Sauce"
1278,Household,2025-04-07,"Detergent,Soap,Tissues"
1279,Student,2025-03-27,"Chocolate,Pasta,Shampoo,Soap,Toothpaste"
1280,Student,2025-05-19,"Coffee,Pasta,Sugar,Water"
1281,Student,2025-04-10,"Diapers,Pasta,Soda,Tomato Sauce"
1282,Household,2025-04-23,"Detergent,Onion,Rice,Soap"
1283,Family,2025-11-13,"Baby Wipes,Bread,Cereal,Onion,Tissues"
1284,Student,2025-07-15,"Chicken,Chocolate,Diapers,Onion,Rice"
1285,Healthy,2025-12-23,"Bread,Cheese,Ice Cream,Pasta,Tomato Sauce,Water,Yogurt"
1286,Healthy,2025-06-15,"Banana,Beef,Cereal,Fish,Milk"
1287,Healthy,2025-01-11,"Apple,Chips,Chocolate,Coffee"
1288,Household,2025-08-13,"Chocolate,Detergent,Sugar,Tissues"
1289,Healthy,2025-07-23,"Fish,Sugar,Tea,Toothpaste"
1290,Family,2025-11-22,"Biscuits,Cereal,Cheese,Fish,Juice,Pasta,Tomato Sauce"
1291,Family,2025-07-12,"Biscuits,Bread,Butter,Chips,Eggs,Milk,Onion"
1292,Household,2025-06-10,"Biscuits,Chips,Soda,Sugar"
1293,Family,2025-12-31,"Butter,Cheese,Chips,Coffee,Diapers,Soda,Yogurt"
1294,Student,2025-11-23,"Bread,Chicken,Pasta,Tomato Sauce"
1295,Household,2025-09-24,"Bread,Pasta,Shampoo"
1296,Healthy,2025-02-18,"Apple,Bread,Cheese,Fish,Orange,Pasta,Tomato Sauce"
1297,Student,2025-03-14,"Chicken,Onion,Rice"
1298,Family,2025-03-10,"Biscuits,Bread,Butter,Chocolate,Sugar"
1299,Family,2025-12-03,"Cereal,Honey,Milk,Tomato Sauce,Water"
1300,Household,2025-10-20,"Fish,Tissues,Toothpaste"
1301,Family,2025-11-18,"Bread,Butter,Chocolate,Diapers,Milk,Rice"
1302,Healthy,2025-10-18,"Orange,Soap,Soda,Toothpaste,Yogurt"
1303,Family,2025-01-30,"Biscuits,Chips,Eggs,Potato,Soda"
1304,Household,2025-05-16,"Beef,Biscuits,Shampoo,Soap,Soda,Sugar"
1305,Household,2025-04-07,"Bread,Butter,Cheese,Jam,Pasta,Shampoo,Tomato Sauce"
1306,Household,2025-01-16,"Baby Wipes,Detergent,Diapers,Soap,Toothpaste"
1307,Healthy,2025-02-13,"Apple,Banana,Biscuits,Chips"
1308,Household,2025-02-11,"Chicken,Chocolate,Detergent,Ice Cream,Soap"
1309,Family,2025-07-14,"Bread,Coffee,Eggs,Milk,Sugar"
1310,Family,2025-03-06,"Bread,Butter,Fish,Juice,Milk"
1311,Healthy,2025-12-31,"Apple,Banana,Cheese,Orange,Pasta,Tomato Sauce"
1312,Family,2025-01-12,"Baby Wipes,Biscuits,Bread,Juice,Sugar,Tea"
1313,Student,2025-05-13,"Cheese,Chocolate,Coffee,Detergent,Diapers,Soda,Water"
1314,Healthy,2025-05-29,"Apple,Banana,Shampoo,Soap,Toothpaste,Water"
1315,Healthy,2025-03-30,"Apple,Cereal,Rice,Yogurt"
1316,Healthy,2025-07-31,"Banana,Cheese,Pasta,Tomato Sauce"
1317,Healthy,2025-07-08,"Bread,Butter,Fish,Milk,Shampoo,Soap,Toothpaste,Water"
1318,Household,2025-08-07,"Biscuits,Sugar,Tea"
1319,Family,2025-12-24,"Bread,Eggs,Honey,Juice,Milk,Potato,Tea,Yogurt"
1320,Household,2025-10-16,"Bread,Milk,Orange,Soap"
1321,Healthy,2025-12-12,"Apple,Bread,Eggs,Milk,Orange,Yogurt"
1322,Family,2025-08-10,"Apple,Coffee,Diapers,Eggs,Rice"
1323,Healthy,2025-01-30,"Biscuits,Chicken,Milk,Sugar,Toothpaste,Water"
1324,Family,2025-12-22,"Cereal,Chocolate,Diapers,Eggs,Milk"
1325,Family,2025-05-11,"Baby Wipes,Bread,Cereal,Chips,Eggs,Shampoo,Soap,Soda,Toothpaste"
1326,Family,2025-02-16,"Baby Wipes,Biscuits,Cereal,Chips,Milk"
1327,Healthy,2025-05-22,"Bread,Eggs,Milk,Orange,Potato"
1328,Healthy,2025-11-12,"Apple,Bread,Cereal,Diapers,Milk"
1329,Family,2025-08-11,"Bread,Cereal,Cheese,Juice,Tea"
1330,Family,2025-09-01,"Biscuits,Bread,Diapers,Eggs,Onion"
1331,Household,2025-12-11,"Baby Wipes,Onion,Soap"
1332,Healthy,2025-05-02,"Banana,Bread,Fish,Milk,Orange"
1333,Household,2025-03-17,"Beef,Cheese,Chicken,Detergent,Tissues"
1334,Healthy,2025-05-12,"Apple,Chips,Chocolate,Ice Cream"
1335,Family,2025-01-02,"Cereal,Detergent,Eggs,Soap,Sugar"
1336,Healthy,2025-12-05,"Cereal,Cheese,Shampoo,Water"
1337,Family,2025-10-28,"Baby Wipes,Eggs,Ice Cream,Jam,Milk"
1338,Healthy,2025-05-09,"Apple,Banana,Butter,Chips,Orange,Soda,Water"
1339,Family,2025-10-06,"Banana,Beef,Bread,Chicken,Onion"
1340,Family,2025-09-21,"Bread,Cereal,Cheese,Diapers,Ice Cream"
1341,Family,2025-04-08,"Baby Wipes,Bread,Cereal,Eggs,Ice Cream,Milk"
1342,Family,2025-09-26,"Baby Wipes,Bread,Diapers,Juice,Milk,Yogurt"
1343,Family,2025-02-28,"Bread,Chicken,Juice,Onion,Pasta"
1344,Family,2025-02-15,"Baby Wipes,Diapers,Eggs,Tea,Water"
1345,Household,2025-10-21,"Apple,Chocolate,Ice Cream"
1346,Student,2025-06-08,"Soda,Water,Yogurt"
1347,Household,2025-10-15,"Bread,Fish,Milk"
1348,Healthy,2025-03-03,"Apple,Banana,Milk,Orange"
1349,Student,2025-01-09,"Beef,Chocolate,Soda,Tea,Tissues,Tomato Sauce,Water"
1350,Student,2025-11-24,"Bread,Chocolate,Eggs,Milk,Tomato Sauce,Water"
1351,Household,2025-07-21,"Cereal,Chicken,Milk,Onion,Rice,Shampoo,Toothpaste"
1352,Family,2025-10-15,"Baby Wipes,Cereal,Cheese,Jam,Pasta,Tomato Sauce"
1353,Student,2025-11-10,"Butter,Milk,Pasta,Shampoo,Soap,Toothpaste"
1354,Family,2025-10-15,"Baby Wipes,Banana,Bread,Cheese,Onion"
1355,Family,2025-04-16,"Bread,Butter,Chocolate,Eggs,Jam,Juice,Orange,Tomato Sauce,Water"
1356,Family,2025-03-15,"Baby Wipes,Chips,Ice Cream,Pasta,Soda"
1357,Family,2025-06-25,"Baby Wipes,Cereal,Chips,Diapers,Juice,Milk"
1358,Student,2025-08-23,"Butter,Cereal,Ice Cream,Water"
1359,Healthy,2025-10-13,"Chocolate,Fish,Ice Cream,Orange,Rice"
1360,Household,2025-12-19,"Bread,Jam,Milk,Soap,Tissues,Yogurt"
1361,Student,2025-03-10,"Biscuits,Chicken,Coffee,Soap,Sugar"
1362,Student,2025-02-15,"Chocolate,Eggs,Water"
1363,Healthy,2025-01-14,"Fish,Orange,Toothpaste,Water,Yogurt"
1364,Family,2025-02-23,"Bread,Butter,Chips,Milk,Shampoo,Soda"
1365,Family,2025-08-30,"Baby Wipes,Biscuits,Bread,Coffee,Rice,Soda,Sugar"
1366,Family,2025-08-19,"Bread,Eggs,Fish,Milk,Water"
1367,Family,2025-08-26,"Cheese,Chicken,Eggs,Shampoo,Soap,Tea,Toothpaste"
1368,Household,2025-12-06,"Detergent,Soap,Tissues"
1369,Household,2025-06-09,"Bread,Butter,Coffee,Milk,Tomato Sauce"
1370,Student,2025-08-04,"Cheese,Chips,Detergent"
1371,Household,2025-10-24,"Chocolate,Detergent,Ice Cream"
1372,Healthy,2025-06-15,"Chicken,Chips,Soap,Yogurt"
1373,Healthy,2025-07-05,"Chicken,Orange,Rice,Sugar,Yogurt"
1374,Family,2025-06-26,"Juice,Milk,Shampoo,Soap,Toothpaste"
1375,Healthy,2025-10-02,"Banana,Cereal,Fish,Milk,Rice"
1376,Healthy,2025-05-18,"Bread,Butter,Cereal,Juice,Milk,Yogurt"
1377,Family,2025-05-01,"Cereal,Detergent,Honey,Juice,Shampoo"
1378,Family,2025-09-16,"Cereal,Chicken,Honey,Onion,Rice,Sugar,Tea"
1379,Family,2025-09-24,"Baby Wipes,Bread,Eggs,Fish,Jam,Milk"
1380,Household,2025-05-09,"Bread,Chicken,Eggs,Milk,Tissues"
1381,Healthy,2025-04-14,"Apple,Bread,Chips,Detergent,Orange,Soda,Yogurt"
1382,Healthy,2025-03-05,"Baby Wipes,Banana,Biscuits,Diapers,Sugar,Tea"
1383,Family,2025-01-01,"Cereal,Chips,Eggs,Juice,Milk"
1384,Family,2025-03-29,"Banana,Eggs,Pasta,Potato,Soap"
1385,Student,2025-04-14,"Bread,Butter,Milk,Pasta,Tea"
1386,Healthy,2025-09-03,"Chicken,Chips,Onion,Rice,Soda,Yogurt"
1387,Healthy,2025-09-18,"Apple,Bread,Butter,Fish,Orange"
1388,Student,2025-06-02,"Bread,Cereal,Chips,Ice Cream,Toothpaste"
1389,Student,2025-05-28,"Cereal,Chips,Detergent,Milk,Potato,Toothpaste"
1390,Household,2025-07-01,"Banana,Bread,Detergent,Jam,Toothpaste"
1391,Healthy,2025-11-23,"Apple,Chicken,Detergent,Soda,Water"
1392,Healthy,2025-11-10,"Banana,Cheese,Eggs,Fish,Yogurt"
1393,Student,2025-10-09,"Bread,Cheese,Eggs,Milk,Pasta,Soda,Tomato Sauce"
1394,Student,2025-04-26,"Baby Wipes,Bread,Chips,Eggs,Soda"
1395,Student,2025-11-03,"Bread,Cheese,Pasta,Water"
1396,Student,2025-09-02,"Biscuits,Pasta,Sugar,Tea"
1397,Healthy,2025-09-24,"Banana,Cereal,Cheese,Milk,Tomato Sauce,Yogurt"
1398,Family,2025-11-26,"Baby Wipes,Bread,Cereal,Diapers,Eggs,Juice,Milk"
1399,Family,2025-07-28,"Bread,Chocolate,Eggs,Milk,Tea"
1400,Family,2025-12-02,"Baby Wipes,Bread,Butter,Diapers,Jam,Milk"
1401,Student,2025-10-04,"Apple,Chocolate,Juice,Soda,Water"
1402,Healthy,2025-12-18,"Cereal,Orange,Tomato Sauce,Yogurt"
1403,Student,2025-07-25,"Bread,Butter,Milk,Pasta,Sugar,Water"
1404,Student,2025-02-05,"Baby Wipes,Butter,Diapers,Shampoo"
1405,Student,2025-10-21,"Biscuits,Bread,Butter,Chocolate,Milk"
1406,Household,2025-11-02,"Banana,Detergent,Olive Oil"
1407,Family,2025-03-24,"Apple,Cereal,Milk,Sugar,Toothpaste"
1408,Household,2025-06-04,"Cereal,Cheese,Chips,Milk"
1409,Family,2025-09-04,"Chips,Detergent,Diapers,Milk,Soda"
1410,Healthy,2025-09-15,"Apple,Cheese,Fish,Ice Cream,Orange,Pasta,Soap,Tomato Sauce"
1411,Household,2025-11-21,"Biscuits,Tissues,Toothpaste"
1412,Household,2025-11-08,"Cheese,Shampoo,Tea,Tissues"
1413,Family,2025-11-10,"Cereal,Chips,Fish,Juice,Soda"
1414,Healthy,2025-03-23,"Apple,Banana,Diapers,Orange,Water"
1415,Family,2025-07-04,"Beef,Diapers,Juice,Milk,Sugar"
1416,Household,2025-02-11,"Apple,Eggs,Tea"
1417,Student,2025-06-16,"Bread,Chocolate,Detergent,Milk"
1418,Family,2025-06-29,"Baby Wipes,Chocolate,Diapers,Juice,Milk"
1419,Student,2025-06-12,"Biscuits,Coffee,Pasta,Sugar,Tomato Sauce"
1420,Family,2025-08-20,"Beef,Biscuits,Chicken,Milk,Yogurt"
1421,Student,2025-04-04,"Chips,Soda,Tomato Sauce"
1422,Family,2025-08-28,"Baby Wipes,Coffee,Juice,Onion,Water"
1423,Family,2025-06-17,"Banana,Biscuits,Cheese,Coffee,Diapers,Sugar"
